2,0.031579576,-0.032869093,-0.064809285,0.069650933,0.01249545,0.007012695,-0.02752405,-0.033259124,0.043062706,-0.058966368,0.008609342,0.000791832,0.03440005,-0.050209086,0.050369449,-0.002662186,0.038313177,0.011526206,0.035348047,-0.065119803,-0.054718446,0.010795935,0.070303842,0.034379013,-0.007298685,0.086813107,0.016939659,-0.043587484,-0.009478461,0.025629316,-0.054824796,0.058943577,-0.044284113,-0.011852864,-0.054295071,0.065551281,-0.001501486,0.008333783,-0.103856198,0.071264379,0.009205017,-0.038362369,0.004647723,-0.001397608,0.00542049,-0.030536106,0.074375503,0.078435123,-0.09353973,-0.03126657,0.013703156,0.08566656,0.029607624,0.043019336,-0.040607333,0.030604262,0.05432694,0.0202123,0.039099112,-0.016707853,0.021949314,0.02250069,-0.027896689,-0.077077396,0.034441993,0.104423866,-0.028082559,-0.030038357,-0.0587941,0.026699401,0.053543828,0.025582582,0.033818148,-0.021940172,-0.02364012,-0.010083462,-0.068505444,-0.027110392,-0.084852047,0.03727356,0.042901065,0.030203767,-0.009430177,0.044490174,0.000656113,0.001629526,-0.053129058,0.057601169,-0.010109113,0.001227525,0.061163079,0.072131507,0.043571886,-0.013778969,0.099476226,0.005276321,-0.034863282,0.015235322,-0.04979524,-0.004974646,-0.035763845,-0.107063383,-0.036697555,0.011614445,-0.037239771,0.053547815,0.054591142,-0.023648385,-0.065042444,0.035887852,-0.015315953,-0.027457673,-0.081468701,-0.002320819,-0.052908354,-0.071492501,-0.01607809,-0.003745069,-0.083072044,0.043870144,-0.049707837,-0.044660773,0.020822646,0.001943833,-0.050276689,-0.07832361,-0.029547291,0.027848519,0.012485904,-0.073192321,0.007366527,-0.041887563,0.073638231,-0.018037334,-0.117009573,0.075300597,-0.015066485,-0.041606501,-0.001191788,0.042754587,-0.027339693,-0.01534628,-0.007703134,0.038836941,0.053975221,-0.053317327,0.007805775,-0.045121286,0.015814211,0.003794591,0.031020952,0.032272704,-0.030860717,0.065867476,0.009980898,-0.036464512,0.029829111,0.010546072,0.082784496,-0.018231878,0.107196294,0.016116016,-0.007639988,0.048162885,0.002877127,-0.041840982,-0.067315072,-0.057155825,0.033798378,-0.039355446,-0.033932947,0.033491816,-0.012306913,-0.026211524,-0.013205782,0.027840721,0.043985531,-0.016491514,-0.024991958,-0.024850812,-0.072129384,0.015231674,-0.097505175,0.047525812,-0.039273676,0.053436033,0.018839188,0.098274685,0.009076558,0.049528558,0.007624422,-0.065055065,0.036868472,0.019190747,-0.062958896,-0.013534257,0.046957474,0.001629623,-0.08175353,0.057486307,0.049624071,0.002770351,-0.04527811,0.024505176,-0.022141244,0.015875006,0.053938855,-0.059274864,-0.020802975,0.043870255,0.019593636,0.014656236,-0.043108866,0.057362527,-0.039482221,-0.001128898,-0.047438346,0.023832908,-0.030528877,0.017881416,-0.04652106,-0.156928301,-0.052148618,-0.059764441,-0.021702653,-0.008163707,-0.029771462,0.016099993,-0.05190362,0.011050141,0.009780723,0.008079579,0.03415098,-0.042395759,-0.037522011,-0.008213835,2.79E-08,0.051116455,-0.029859902,-0.070105374,-0.000305811,-0.028496701,-0.013026297,-0.024863858,-0.00250508,0.083941773,-0.015415604,0.089805454,0.01209706,0.056265637,0.00563519,0.010774218,-0.009788492,-0.015238227,0.017115772,0.090449035,0.022411518,-0.02335923,0.064172164,0.029240483,0.01910938,-0.04670525,-0.002091666,-0.004044141,-0.011193728,0.015138493,-0.03183746,-0.00317683,-0.061249364,0.026617628,-0.033620298,-0.048133414,-0.011473063,0.00462879,0.046662901,0.009457956,-0.017244963,0.034294874,-0.016839955,0.049965907,0.046755113,-0.032069121,-0.032738168,-0.056937441,-0.070431687,-0.013652386,-0.078998737,0.022349609,0.012595479,-0.01034299,0.079345666,-0.033443231,0.059473805,-0.032496408,-0.0606963,-0.075000532,0.042245913,0.008342244,0.048932556,0.01554153,-0.031225901,-0.016268592,0.056535263,-0.054002158,0.055625763,-0.035698347,0.009023315,0.025158584,0.022768877,-0.024061812,0.003472291,0.056828585,0.030426651,-0.000915066,-0.012511453,0.101990841,-0.016167501,0.057200868,0.036981698,0.026846238,0.044032574,-0.047485743,0.035514809,0.082138218,-0.010108444,0.010054924,0.017809028,0.072343916,0.049215164,0.104900353,0.046598587,0.019508582,0.027484052,0.032957152,-0.028442549,-0.009718115,-0.02460763,-0.026761761,0.094521321,-0.021153264,-0.01734717,-0.012227099,-0.024991984,-0.033780497,0.036439311,-0.061697211,0.011601466,0.077187702,0.005341754,0.0192842,-0.002958058,0.050484832,-0.048790451,-0.083180524,-0.013609296,0.044053551,0.017300954,-0.023941336,0.082439922,0.020344202,-0.011863192,0.016441088,-0.034493186,-0.071528338,-0.011811989,0.018585229,0.038695045,-0.031280655,0.022198217,-0.090232357,-0.032065075,-0.035680037,-0.004302392,0.005698651,0.071371816,0.090074427,0.030484043,0.034042344,-0.052613851,-0.061891489,-0.020221697,-0.050298225,0.002906644,0.009049374,-0.046397533,-0.020855019,-0.061140232,-0.035235968,0.068072923,-0.063206226,0.012156223,-0.046893328,0.031195005,-0.034458902,-0.001523357,-0.056775142,0.014759599,0.047592014,-0.05400363,-0.000376563,-0.06019374,0.039510392,-0.05263409,0.004986295,-0.029753383,0.023389237,0.031555504,-0.040971063,-0.021165876,0.008971121,0.01458788,0.004657498,0.067065597,-0.016585635,0.060198873,0.069347046,0.01886349,0.008776057,-0.063307494,-0.014128938,0.001940587,0.008424243,-0.009868862,0.082245693,-0.065195821,-0.003533969,0.011446459,0.048117638,0.071622081,-0.027511694,-0.043574251,0.011921153,-0.007928996,-0.029445276,-0.0672746,0.000898097,0.013430437,-0.012948906,-0.014676763,-0.011911173,-0.01180667,0.049732864,-0.029227639,0.065900631,-0.001635297,0.019628933,-0.037916258,-0.012037274,-0.064214423,0.042897955,-0.060361445,0.089627989,-0.032044232,-0.082723819,0.004017365,-0.001194986,0.004656635,0.092339933,0.083594479,0.015609642,-0.035109609,-0.007662613,-0.080270737,0.033076577,0.057822529,-0.041485228,-0.102509648,0.007712518,0.069858916,0.031455677,0.02021965,0.031491481,-0.00024561,-0.005151924,-0.031838249,-0.038902301,0.024238423,0.03846385,0.0180167,0.03302807,-0.006879175,-0.059724852,0.025064284,-0.004256167,-0.011504141,0.028104134,-0.051129017,0.064898387,-0.034845483,-0.070391446,0.044737697,-0.025943285,-0.016228821,-0.040847071,0.026207229,-0.033389222,-0.005291794,0.014320503,0.047986921,-0.014660608,-0.06574332,-0.025462475,-0.043089669,0.090071179,-0.053141624,0.049356315,0.04385218,-0.050011404,0.00239318,0.031896237,0.038619243,-0.042546831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
